# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
292,Pre-Flop,0,-2106,2106,RAISE,98,"['6s', '2h']","['8h', '5s']","['5d', '2d']",,,1,1
292,Pre-Flop,1,-2106,2106,FOLD,0,"['6s', '2h']","['8h', '5s']","['5d', '2d']",,,2,2
293,Pre-Flop,1,-2104,2104,FOLD,0,"['7s', 'Ad']","['6h', '9s']","['8h', 'As']",,,1,1
294,Pre-Flop,0,-2103,2103,RAISE,98,"['Ah', '3h']","['9d', '3d']","['Ad', '4d']",,,1,1
294,Pre-Flop,1,-2103,2103,FOLD,0,"['Ah', '3h']","['9d', '3d']","['Ad', '4d']",,,2,2
295,Pre-Flop,1,-2101,2101,FOLD,0,"['7h', '7d']","['4h', '5s']","['2h', 'Ah']",,,1,1
296,Pre-Flop,0,-2100,2100,RAISE,98,"['2h', '9d']","['6h', '2s']","['6d', '4h']",,,1,1
296,Pre-Flop,1,-2100,2100,FOLD,0,"['2h', '9d']","['6h', '2s']","['6d', '4h']",,,2,2
297,Pre-Flop,1,-2098,2098,FOLD,0,"['5d', '2d']","['3s', 'As']","['8d', '7s']",,,1,1
298,Pre-Flop,0,-2097,2097,RAISE,98,"['6h', '3h']","['5d', '2s']","['Ad', '9h']",,,1,1
298,Pre-Flop,1,-2097,2097,FOLD,0,"['6h', '3h']","['5d', '2s']","['Ad', '9h']",,,2,2
299,Pre-Flop,1,-2095,2095,FOLD,0,"['8d', 'Ad']","['6s', '4s']","['9d', '5s']",,,1,1
300,Pre-Flop,0,-2094,2094,RAISE,98,"['9s', '3h']","['5d', '6d']","['5s', '6s']",,,1,1
300,Pre-Flop,1,-2094,2094,FOLD,0,"['9s', '3h']","['5d', '6d']","['5s', '6s']",,,2,2
301,Pre-Flop,1,-2092,2092,FOLD,0,"['9s', '3s']","['7h', '2h']","['3h', '3d']",,,1,1
302,Pre-Flop,0,-2091,2091,RAISE,98,"['4d', '8s']","['6h', '7h']","['9s', '2d']",,,1,1
302,Pre-Flop,1,-2091,2091,FOLD,0,"['4d', '8s']","['6h', '7h']","['9s', '2d']",,,2,2
303,Pre-Flop,1,-2089,2089,FOLD,0,"['Ah', '9h']","['8d', '4s']","['4d', '5h']",,,1,1
304,Pre-Flop,0,-2088,2088,RAISE,98,"['3h', '2d']","['4h', '8h']","['7s', '8d']",,,1,1
304,Pre-Flop,1,-2088,2088,FOLD,0,"['3h', '2d']","['4h', '8h']","['7s', '8d']",,,2,2
305,Pre-Flop,1,-2086,2086,FOLD,0,"['2h', '8h']","['Ah', '7s']","['Ad', '9d']",,,1,1
306,Pre-Flop,0,-2085,2085,RAISE,98,"['7d', '8h']","['7s', '7h']","['3h', 'Ad']",,,1,1
306,Pre-Flop,1,-2085,2085,FOLD,0,"['7d', '8h']","['7s', '7h']","['3h', 'Ad']",,,2,2
307,Pre-Flop,1,-2083,2083,FOLD,0,"['5d', '5s']","['8d', 'As']","['9h', 'Ad']",,,1,1
308,Pre-Flop,0,-2082,2082,RAISE,98,"['As', '3s']","['Ah', 'Ad']","['3d', '5h']",,,1,1
308,Pre-Flop,1,-2082,2082,FOLD,0,"['As', '3s']","['Ah', 'Ad']","['3d', '5h']",,,2,2
309,Pre-Flop,1,-2080,2080,FOLD,0,"['3s', '4d']","['9d', 'Ad']","['5s', '3d']",,,1,1
310,Pre-Flop,0,-2079,2079,RAISE,98,"['7s', '9s']","['As', '8h']","['3d', '2d']",,,1,1
310,Pre-Flop,1,-2079,2079,FOLD,0,"['7s', '9s']","['As', '8h']","['3d', '2d']",,,2,2
311,Pre-Flop,1,-2077,2077,FOLD,0,"['5d', 'Ah']","['7s', '3h']","['5h', '3d']",,,1,1
312,Pre-Flop,0,-2076,2076,RAISE,98,"['3h', '4d']","['8s', '3s']","['5h', '9s']",,,1,1
312,Pre-Flop,1,-2076,2076,FOLD,0,"['3h', '4d']","['8s', '3s']","['5h', '9s']",,,2,2
313,Pre-Flop,1,-2074,2074,FOLD,0,"['9s', '6s']","['5h', '8d']","['7s', '4s']",,,1,1
314,Pre-Flop,0,-2073,2073,RAISE,98,"['6d', '8s']","['7d', '5d']","['2h', '2d']",,,1,1
314,Pre-Flop,1,-2073,2073,FOLD,0,"['6d', '8s']","['7d', '5d']","['2h', '2d']",,,2,2
315,Pre-Flop,1,-2071,2071,FOLD,0,"['7d', '2h']","['3h', '5s']","['7s', '3d']",,,1,1
316,Pre-Flop,0,-2070,2070,RAISE,98,"['4s', '6s']","['2h', '2d']","['7h', '9d']",,,1,1
316,Pre-Flop,1,-2070,2070,FOLD,0,"['4s', '6s']","['2h', '2d']","['7h', '9d']",,,2,2
317,Pre-Flop,1,-2068,2068,FOLD,0,"['8d', '8s']","['Ad', '5d']","['9d', '2h']",,,1,1
318,Pre-Flop,0,-2067,2067,RAISE,98,"['7s', '2d']","['9s', '4h']","['7d', '6d']",,,1,1
318,Pre-Flop,1,-2067,2067,FOLD,0,"['7s', '2d']","['9s', '4h']","['7d', '6d']",,,2,2
319,Pre-Flop,1,-2065,2065,FOLD,0,"['3d', '2h']","['7d', '8h']","['9s', '7h']",,,1,1
320,Pre-Flop,0,-2064,2064,RAISE,98,"['9h', '3d']","['5d', 'Ad']","['4h', '2h']",,,1,1
320,Pre-Flop,1,-2064,2064,FOLD,0,"['9h', '3d']","['5d', 'Ad']","['4h', '2h']",,,2,2
321,Pre-Flop,1,-2062,2062,FOLD,0,"['2d', '7s']","['7h', '8s']","['3d', '6d']",,,1,1
322,Pre-Flop,0,-2061,2061,RAISE,98,"['8h', '2d']","['7d', '5h']","['3d', '2s']",,,1,1
322,Pre-Flop,1,-2061,2061,FOLD,0,"['8h', '2d']","['7d', '5h']","['3d', '2s']",,,2,2
323,Pre-Flop,1,-2059,2059,FOLD,0,"['2h', '7h']","['9s', '7d']","['7s', '4d']",,,1,1
324,Pre-Flop,0,-2058,2058,RAISE,98,"['7s', 'Ad']","['2s', '4s']","['8h', '5s']",,,1,1
324,Pre-Flop,1,-2058,2058,FOLD,0,"['7s', 'Ad']","['2s', '4s']","['8h', '5s']",,,2,2
325,Pre-Flop,1,-2056,2056,FOLD,0,"['Ah', '8d']","['Ad', '4d']","['9d', '8h']",,,1,1
326,Pre-Flop,0,-2055,2055,RAISE,98,"['2d', '3s']","['7s', '9s']","['3h', '7d']",,,1,1
326,Pre-Flop,1,-2055,2055,FOLD,0,"['2d', '3s']","['7s', '9s']","['3h', '7d']",,,2,2
327,Pre-Flop,1,-2053,2053,FOLD,0,"['6h', '8s']","['As', '9h']","['3d', 'Ah']",,,1,1
328,Pre-Flop,0,-2052,2052,RAISE,98,"['4d', '6h']","['2s', '3d']","['7h', '6d']",,,1,1
328,Pre-Flop,1,-2052,2052,FOLD,0,"['4d', '6h']","['2s', '3d']","['7h', '6d']",,,2,2
329,Pre-Flop,1,-2050,2050,FOLD,0,"['7s', '8d']","['As', '6s']","['2d', '4h']",,,1,1
330,Pre-Flop,0,-2049,2049,RAISE,98,"['9s', '5s']","['4s', '7s']","['6s', '2h']",,,1,1
330,Pre-Flop,1,-2049,2049,FOLD,0,"['9s', '5s']","['4s', '7s']","['6s', '2h']",,,2,2
331,Pre-Flop,1,-2047,2047,FOLD,0,"['3s', '8h']","['4d', '5d']","['9h', '8d']",,,1,1
332,Pre-Flop,0,-2046,2046,RAISE,98,"['6d', 'As']","['4d', '2d']","['Ah', '4h']",,,1,1
332,Pre-Flop,1,-2046,2046,FOLD,0,"['6d', 'As']","['4d', '2d']","['Ah', '4h']",,,2,2
333,Pre-Flop,1,-2044,2044,FOLD,0,"['3s', '2s']","['2d', 'Ad']","['6d', 'Ah']",,,1,1
334,Pre-Flop,0,-2043,2043,RAISE,98,"['6s', '3h']","['5h', '8s']","['7s', 'Ah']",,,1,1
334,Pre-Flop,1,-2043,2043,FOLD,0,"['6s', '3h']","['5h', '8s']","['7s', 'Ah']",,,2,2
335,Pre-Flop,1,-2041,2041,FOLD,0,"['Ad', '5h']","['9s', '7s']","['2d', '3h']",,,1,1
336,Pre-Flop,0,-2040,2040,RAISE,98,"['9d', '8s']","['4s', '3d']","['3h', '4h']",,,1,1
336,Pre-Flop,1,-2040,2040,FOLD,0,"['9d', '8s']","['4s', '3d']","['3h', '4h']",,,2,2
337,Pre-Flop,1,-2038,2038,FOLD,0,"['3s', '6h']","['6d', '8d']","['7d', '4d']",,,1,1
338,Pre-Flop,0,-2037,2037,RAISE,98,"['7s', '6d']","['9h', '3s']","['Ad', '7d']",,,1,1
338,Pre-Flop,1,-2037,2037,FOLD,0,"['7s', '6d']","['9h', '3s']","['Ad', '7d']",,,2,2
339,Pre-Flop,1,-2035,2035,FOLD,0,"['3s', '7d']","['5d', '5s']","['2d', '4s']",,,1,1
340,Pre-Flop,0,-2034,2034,RAISE,98,"['3s', '6d']","['7h', '2h']","['4s', '9s']",,,1,1
340,Pre-Flop,1,-2034,2034,FOLD,0,"['3s', '6d']","['7h', '2h']","['4s', '9s']",,,2,2
341,Pre-Flop,1,-2032,2032,FOLD,0,"['5d', '3h']","['6s', '7d']","['3d', 'As']",,,1,1
342,Pre-Flop,0,-2031,2031,RAISE,98,"['2s', '5h']","['8s', '7h']","['5s', '4s']",,,1,1
342,Pre-Flop,1,-2031,2031,FOLD,0,"['2s', '5h']","['8s', '7h']","['5s', '4s']",,,2,2
343,Pre-Flop,1,-2029,2029,FOLD,0,"['4h', '8d']","['Ad', '3h']","['3s', 'Ah']",,,1,1
344,Pre-Flop,0,-2028,2028,RAISE,98,"['8d', '5s']","['7s', '6s']","['3h', 'Ad']",,,1,1
344,Pre-Flop,1,-2028,2028,FOLD,0,"['8d', '5s']","['7s', '6s']","['3h', 'Ad']",,,2,2
345,Pre-Flop,1,-2026,2026,FOLD,0,"['Ah', '3h']","['8s', '8d']","['8h', '7h']",,,1,1
346,Pre-Flop,0,-2025,2025,RAISE,98,"['4h', '2h']","['6s', '9s']","['Ad', '4s']",,,1,1
346,Pre-Flop,1,-2025,2025,FOLD,0,"['4h', '2h']","['6s', '9s']","['Ad', '4s']",,,2,2
347,Pre-Flop,1,-2023,2023,FOLD,0,"['3h', '8h']","['Ad', '5h']","['4h', 'As']",,,1,1
348,Pre-Flop,0,-2022,2022,RAISE,98,"['7s', '6s']","['8d', '9h']","['3s', '7h']",,,1,1
348,Pre-Flop,1,-2022,2022,FOLD,0,"['7s', '6s']","['8d', '9h']","['3s', '7h']",,,2,2
349,Pre-Flop,1,-2020,2020,FOLD,0,"['2d', '2s']","['9d', '9s']","['5s', 'As']",,,1,1
350,Pre-Flop,0,-2019,2019,RAISE,98,"['2s', '3d']","['9h', '9s']","['6h', '5h']",,,1,1
350,Pre-Flop,1,-2019,2019,FOLD,0,"['2s', '3d']","['9h', '9s']","['6h', '5h']",,,2,2
351,Pre-Flop,1,-2017,2017,FOLD,0,"['3s', '5h']","['6s', '7d']","['4d', '5s']",,,1,1
352,Pre-Flop,0,-2016,2016,RAISE,98,"['5d', '2h']","['4h', '4s']","['7s', '3h']",,,1,1
352,Pre-Flop,1,-2016,2016,FOLD,0,"['5d', '2h']","['4h', '4s']","['7s', '3h']",,,2,2
353,Pre-Flop,1,-2014,2014,FOLD,0,"['2h', '4s']","['8d', 'Ad']","['7h', 'As']",,,1,1
354,Pre-Flop,0,-2013,2013,RAISE,98,"['4d', '8d']","['3h', '9h']","['5s', 'Ad']",,,1,1
354,Pre-Flop,1,-2013,2013,FOLD,0,"['4d', '8d']","['3h', '9h']","['5s', 'Ad']",,,2,2
355,Pre-Flop,1,-2011,2011,FOLD,0,"['4d', '4s']","['8h', '8d']","['5d', '5h']",,,1,1
356,Pre-Flop,0,-2010,2010,RAISE,98,"['8d', '6s']","['6h', '8s']","['Ah', '4h']",,,1,1
356,Pre-Flop,1,-2010,2010,FOLD,0,"['8d', '6s']","['6h', '8s']","['Ah', '4h']",,,2,2
357,Pre-Flop,1,-2008,2008,FOLD,0,"['8d', '3h']","['7d', '2h']","['5h', '9s']",,,1,1
358,Pre-Flop,0,-2007,2007,RAISE,98,"['2s', '5s']","['3h', '8h']","['3s', '9h']",,,1,1
358,Pre-Flop,1,-2007,2007,FOLD,0,"['2s', '5s']","['3h', '8h']","['3s', '9h']",,,2,2
359,Pre-Flop,1,-2005,2005,FOLD,0,"['8d', '4d']","['As', '2s']","['7h', '9s']",,,1,1
360,Pre-Flop,0,-2004,2004,RAISE,98,"['Ad', '4h']","['7h', '2h']","['9s', '9h']",,,1,1
360,Pre-Flop,1,-2004,2004,FOLD,0,"['Ad', '4h']","['7h', '2h']","['9s', '9h']",,,2,2
361,Pre-Flop,1,-2002,2002,FOLD,0,"['2h', '7d']","['2d', 'As']","['7h', '8s']",,,1,1
362,Pre-Flop,0,-2001,2001,RAISE,98,"['3s', 'Ad']","['9h', '4s']","['7s', '3h']",,,1,1
362,Pre-Flop,1,-2001,2001,FOLD,0,"['3s', 'Ad']","['9h', '4s']","['7s', '3h']",,,2,2
363,Pre-Flop,1,-1999,1999,FOLD,0,"['4d', '2s']","['2h', '8d']","['3s', '7h']",,,1,1
364,Pre-Flop,0,-1998,1998,RAISE,98,"['2d', '6d']","['9d', 'As']","['2s', '9h']",,,1,1
364,Pre-Flop,1,-1998,1998,FOLD,0,"['2d', '6d']","['9d', 'As']","['2s', '9h']",,,2,2
365,Pre-Flop,1,-1996,1996,FOLD,0,"['7h', '3d']","['4h', '6d']","['5s', '2h']",,,1,1
366,Pre-Flop,0,-1995,1995,RAISE,98,"['9h', '5h']","['6s', '3s']","['6h', '2h']",,,1,1
366,Pre-Flop,1,-1995,1995,FOLD,0,"['9h', '5h']","['6s', '3s']","['6h', '2h']",,,2,2
367,Pre-Flop,1,-1993,1993,FOLD,0,"['9h', '4s']","['2h', '7h']","['5s', '2d']",,,1,1
368,Pre-Flop,0,-1992,1992,RAISE,98,"['3h', 'Ah']","['2s', '4s']","['7d', 'Ad']",,,1,1
368,Pre-Flop,1,-1992,1992,FOLD,0,"['3h', 'Ah']","['2s', '4s']","['7d', 'Ad']",,,2,2
369,Pre-Flop,1,-1990,1990,FOLD,0,"['5s', '4h']","['Ad', '9h']","['9s', '5h']",,,1,1
370,Pre-Flop,0,-1989,1989,RAISE,98,"['8h', '4h']","['5s', '7d']","['5h', '2d']",,,1,1
370,Pre-Flop,1,-1989,1989,FOLD,0,"['8h', '4h']","['5s', '7d']","['5h', '2d']",,,2,2
371,Pre-Flop,1,-1987,1987,FOLD,0,"['2s', '3d']","['5s', 'As']","['9s', '6s']",,,1,1
372,Pre-Flop,0,-1986,1986,RAISE,98,"['7d', '3s']","['9h', '4d']","['8h', '7s']",,,1,1
372,Pre-Flop,1,-1986,1986,FOLD,0,"['7d', '3s']","['9h', '4d']","['8h', '7s']",,,2,2
373,Pre-Flop,1,-1984,1984,FOLD,0,"['Ah', '7d']","['9h', '3s']","['2h', '7h']",,,1,1
374,Pre-Flop,0,-1983,1983,RAISE,98,"['Ad', '5d']","['9d', 'Ah']","['3s', '2d']",,,1,1
374,Pre-Flop,1,-1983,1983,FOLD,0,"['Ad', '5d']","['9d', 'Ah']","['3s', '2d']",,,2,2
375,Pre-Flop,1,-1981,1981,FOLD,0,"['8s', '9s']","['4s', '5h']","['Ah', 'As']",,,1,1
376,Pre-Flop,0,-1980,1980,RAISE,98,"['6h', '5d']","['9s', 'Ah']","['9d', '6d']",,,1,1
376,Pre-Flop,1,-1980,1980,FOLD,0,"['6h', '5d']","['9s', 'Ah']","['9d', '6d']",,,2,2
377,Pre-Flop,1,-1978,1978,FOLD,0,"['6d', '3s']","['6h', '8s']","['3h', '2s']",,,1,1
378,Pre-Flop,0,-1977,1977,RAISE,98,"['Ah', '8s']","['3d', '2s']","['4s', '6s']",,,1,1
378,Pre-Flop,1,-1977,1977,FOLD,0,"['Ah', '8s']","['3d', '2s']","['4s', '6s']",,,2,2
379,Pre-Flop,1,-1975,1975,FOLD,0,"['2h', '9d']","['4d', '9s']","['7s', '2d']",,,1,1
380,Pre-Flop,0,-1974,1974,RAISE,98,"['4h', '6d']","['As', '3s']","['6h', '3h']",,,1,1
380,Pre-Flop,1,-1974,1974,FOLD,0,"['4h', '6d']","['As', '3s']","['6h', '3h']",,,2,2
381,Pre-Flop,1,-1972,1972,FOLD,0,"['4h', '9h']","['As', 'Ah']","['7s', '5s']",,,1,1
382,Pre-Flop,0,-1971,1971,RAISE,98,"['6d', '5h']","['2h', '4s']","['6h', '7s']",,,1,1
382,Pre-Flop,1,-1971,1971,FOLD,0,"['6d', '5h']","['2h', '4s']","['6h', '7s']",,,2,2
383,Pre-Flop,1,-1969,1969,FOLD,0,"['8s', 'Ad']","['7h', '3h']","['6d', 'As']",,,1,1
384,Pre-Flop,0,-1968,1968,RAISE,98,"['6s', 'Ah']","['As', '4h']","['5d', '9d']",,,1,1
384,Pre-Flop,1,-1968,1968,FOLD,0,"['6s', 'Ah']","['As', '4h']","['5d', '9d']",,,2,2
385,Pre-Flop,1,-1966,1966,FOLD,0,"['7d', '7h']","['8d', '2d']","['2h', '9s']",,,1,1
386,Pre-Flop,0,-1965,1965,RAISE,98,"['8d', '2d']","['5s', 'Ah']","['4d', '9h']",,,1,1
386,Pre-Flop,1,-1965,1965,FOLD,0,"['8d', '2d']","['5s', 'Ah']","['4d', '9h']",,,2,2
387,Pre-Flop,1,-1963,1963,FOLD,0,"['7d', '8s']","['5s', '8h']","['3h', '4d']",,,1,1
388,Pre-Flop,0,-1962,1962,RAISE,98,"['3d', '8h']","['2d', 'Ah']","['9s', '4h']",,,1,1
388,Pre-Flop,1,-1962,1962,FOLD,0,"['3d', '8h']","['2d', 'Ah']","['9s', '4h']",,,2,2
389,Pre-Flop,1,-1960,1960,FOLD,0,"['8h', '3d']","['5h', '7d']","['9s', '6h']",,,1,1
390,Pre-Flop,0,-1959,1959,RAISE,98,"['5s', '5d']","['3d', '2h']","['9d', 'As']",,,1,1
390,Pre-Flop,1,-1959,1959,FOLD,0,"['5s', '5d']","['3d', '2h']","['9d', 'As']",,,2,2
391,Pre-Flop,1,-1957,1957,FOLD,0,"['As', '2d']","['2h', '7h']","['7d', '9d']",,,1,1
392,Pre-Flop,0,-1956,1956,RAISE,98,"['As', '5s']","['2h', '2s']","['Ad', '5d']",,,1,1
392,Pre-Flop,1,-1956,1956,FOLD,0,"['As', '5s']","['2h', '2s']","['Ad', '5d']",,,2,2
393,Pre-Flop,1,-1954,1954,FOLD,0,"['8d', '6d']","['3h', '8s']","['Ah', 'As']",,,1,1
394,Pre-Flop,0,-1953,1953,RAISE,98,"['8d', '5h']","['8h', '3s']","['2s', '3d']",,,1,1
394,Pre-Flop,1,-1953,1953,FOLD,0,"['8d', '5h']","['8h', '3s']","['2s', '3d']",,,2,2
395,Pre-Flop,1,-1951,1951,FOLD,0,"['6s', '4s']","['5h', '8h']","['5s', '4d']",,,1,1
396,Pre-Flop,0,-1950,1950,RAISE,98,"['As', '6s']","['2d', '6h']","['6d', '8h']",,,1,1
396,Pre-Flop,1,-1950,1950,FOLD,0,"['As', '6s']","['2d', '6h']","['6d', '8h']",,,2,2
397,Pre-Flop,1,-1948,1948,FOLD,0,"['As', '2h']","['4d', '2s']","['6h', 'Ad']",,,1,1
398,Pre-Flop,0,-1947,1947,RAISE,98,"['2d', '5d']","['Ad', 'Ah']","['4d', '2s']",,,1,1
398,Pre-Flop,1,-1947,1947,FOLD,0,"['2d', '5d']","['Ad', 'Ah']","['4d', '2s']",,,2,2
399,Pre-Flop,1,-1945,1945,FOLD,0,"['7h', '3s']","['7d', '6h']","['6d', '2s']",,,1,1
400,Pre-Flop,0,-1944,1944,RAISE,98,"['2s', '3s']","['8h', '4s']","['5h', '9s']",,,1,1
400,Pre-Flop,1,-1944,1944,FOLD,0,"['2s', '3s']","['8h', '4s']","['5h', '9s']",,,2,2
401,Pre-Flop,1,-1942,1942,FOLD,0,"['5d', '5s']","['4d', '9h']","['7h', '7d']",,,1,1
402,Pre-Flop,0,-1941,1941,RAISE,98,"['7d', 'Ah']","['8s', '3d']","['4d', '3s']",,,1,1
402,Pre-Flop,1,-1941,1941,FOLD,0,"['7d', 'Ah']","['8s', '3d']","['4d', '3s']",,,2,2
403,Pre-Flop,1,-1939,1939,FOLD,0,"['8h', 'Ad']","['7s', '6h']","['As', '3d']",,,1,1
404,Pre-Flop,0,-1938,1938,RAISE,98,"['5d', '3h']","['Ad', '9s']","['3s', '7d']",,,1,1
404,Pre-Flop,1,-1938,1938,FOLD,0,"['5d', '3h']","['Ad', '9s']","['3s', '7d']",,,2,2
405,Pre-Flop,1,-1936,1936,FOLD,0,"['5s', '4h']","['2h', '8s']","['2s', '6h']",,,1,1
406,Pre-Flop,0,-1935,1935,RAISE,98,"['2h', '4d']","['7d', '8d']","['3s', '8h']",,,1,1
406,Pre-Flop,1,-1935,1935,FOLD,0,"['2h', '4d']","['7d', '8d']","['3s', '8h']",,,2,2
407,Pre-Flop,1,-1933,1933,FOLD,0,"['5d', '8d']","['4s', '5s']","['Ad', '2d']",,,1,1
408,Pre-Flop,0,-1932,1932,RAISE,98,"['4h', '6d']","['6h', '5h']","['5d', '7d']",,,1,1
408,Pre-Flop,1,-1932,1932,FOLD,0,"['4h', '6d']","['6h', '5h']","['5d', '7d']",,,2,2
409,Pre-Flop,1,-1930,1930,FOLD,0,"['8d', '5d']","['9h', '6h']","['2h', '5h']",,,1,1
410,Pre-Flop,0,-1929,1929,RAISE,98,"['4d', '5h']","['7d', '6h']","['2h', '6d']",,,1,1
410,Pre-Flop,1,-1929,1929,FOLD,0,"['4d', '5h']","['7d', '6h']","['2h', '6d']",,,2,2
411,Pre-Flop,1,-1927,1927,FOLD,0,"['8h', 'Ad']","['8s', '5s']","['As', '3h']",,,1,1
412,Pre-Flop,0,-1926,1926,RAISE,98,"['5h', '8d']","['7h', '3d']","['4h', '7s']",,,1,1
412,Pre-Flop,1,-1926,1926,FOLD,0,"['5h', '8d']","['7h', '3d']","['4h', '7s']",,,2,2
413,Pre-Flop,1,-1924,1924,FOLD,0,"['7s', '8h']","['5s', '8d']","['4h', '7h']",,,1,1
414,Pre-Flop,0,-1923,1923,RAISE,98,"['As', '4h']","['7s', '3s']","['3h', '9d']",,,1,1
414,Pre-Flop,1,-1923,1923,FOLD,0,"['As', '4h']","['7s', '3s']","['3h', '9d']",,,2,2
415,Pre-Flop,1,-1921,1921,FOLD,0,"['5h', '2s']","['Ah', '6h']","['7h', '9d']",,,1,1
416,Pre-Flop,0,-1920,1920,RAISE,98,"['3h', '8h']","['6s', '5h']","['2h', '2s']",,,1,1
416,Pre-Flop,1,-1920,1920,FOLD,0,"['3h', '8h']","['6s', '5h']","['2h', '2s']",,,2,2
417,Pre-Flop,1,-1918,1918,FOLD,0,"['7d', 'Ah']","['8d', '9h']","['7h', '5h']",,,1,1
418,Pre-Flop,0,-1917,1917,RAISE,98,"['2s', '4d']","['8s', '8h']","['3h', '5d']",,,1,1
418,Pre-Flop,1,-1917,1917,FOLD,0,"['2s', '4d']","['8s', '8h']","['3h', '5d']",,,2,2
419,Pre-Flop,1,-1915,1915,FOLD,0,"['6d', '4d']","['5d', '4h']","['6h', '8s']",,,1,1
420,Pre-Flop,0,-1914,1914,RAISE,98,"['6s', '5d']","['4h', 'Ah']","['8h', '2d']",,,1,1
420,Pre-Flop,1,-1914,1914,FOLD,0,"['6s', '5d']","['4h', 'Ah']","['8h', '2d']",,,2,2
421,Pre-Flop,1,-1912,1912,FOLD,0,"['2h', '4d']","['3s', '5h']","['Ah', '8h']",,,1,1
422,Pre-Flop,0,-1911,1911,RAISE,98,"['8d', '7h']","['4d', '2s']","['As', '6s']",,,1,1
422,Pre-Flop,1,-1911,1911,FOLD,0,"['8d', '7h']","['4d', '2s']","['As', '6s']",,,2,2
423,Pre-Flop,1,-1909,1909,FOLD,0,"['6s', '4h']","['5h', '8d']","['9h', '7s']",,,1,1
424,Pre-Flop,0,-1908,1908,RAISE,98,"['9d', '4h']","['6h', '5d']","['4s', '3s']",,,1,1
424,Pre-Flop,1,-1908,1908,FOLD,0,"['9d', '4h']","['6h', '5d']","['4s', '3s']",,,2,2
425,Pre-Flop,1,-1906,1906,FOLD,0,"['2s', '7s']","['6h', '7d']","['Ah', 'Ad']",,,1,1
426,Pre-Flop,0,-1905,1905,RAISE,98,"['As', '2h']","['7h', '3h']","['2d', '9s']",,,1,1
426,Pre-Flop,1,-1905,1905,FOLD,0,"['As', '2h']","['7h', '3h']","['2d', '9s']",,,2,2
427,Pre-Flop,1,-1903,1903,FOLD,0,"['4d', '5h']","['6h', '7d']","['3d', '7h']",,,1,1
428,Pre-Flop,0,-1902,1902,RAISE,98,"['8s', '3d']","['5h', '8d']","['7h', '9d']",,,1,1
428,Pre-Flop,1,-1902,1902,FOLD,0,"['8s', '3d']","['5h', '8d']","['7h', '9d']",,,2,2
429,Pre-Flop,1,-1900,1900,FOLD,0,"['8d', '4h']","['8h', '8s']","['7d', '3h']",,,1,1
430,Pre-Flop,0,-1899,1899,RAISE,98,"['9h', '2h']","['Ad', '6s']","['3s', '7s']",,,1,1
430,Pre-Flop,1,-1899,1899,FOLD,0,"['9h', '2h']","['Ad', '6s']","['3s', '7s']",,,2,2
431,Pre-Flop,1,-1897,1897,FOLD,0,"['7d', '3s']","['3d', '8s']","['4d', 'Ah']",,,1,1
432,Pre-Flop,0,-1896,1896,RAISE,98,"['8s', '7d']","['5h', 'Ad']","['4d', '9s']",,,1,1
432,Pre-Flop,1,-1896,1896,FOLD,0,"['8s', '7d']","['5h', 'Ad']","['4d', '9s']",,,2,2
433,Pre-Flop,1,-1894,1894,FOLD,0,"['As', '4s']","['Ah', '3h']","['9h', '9d']",,,1,1
434,Pre-Flop,0,-1893,1893,RAISE,98,"['4s', '3s']","['2s', '2h']","['2d', '7h']",,,1,1
434,Pre-Flop,1,-1893,1893,FOLD,0,"['4s', '3s']","['2s', '2h']","['2d', '7h']",,,2,2
435,Pre-Flop,1,-1891,1891,FOLD,0,"['6d', '2h']","['2s', '4d']","['7s', '2d']",,,1,1
436,Pre-Flop,0,-1890,1890,RAISE,98,"['5d', '9h']","['7d', '3h']","['Ah', '8d']",,,1,1
436,Pre-Flop,1,-1890,1890,FOLD,0,"['5d', '9h']","['7d', '3h']","['Ah', '8d']",,,2,2
437,Pre-Flop,1,-1888,1888,FOLD,0,"['9h', '8h']","['8d', '8s']","['3s', '3h']",,,1,1
438,Pre-Flop,0,-1887,1887,RAISE,98,"['5d', '9d']","['9s', '4s']","['7s', '2h']",,,1,1
438,Pre-Flop,1,-1887,1887,FOLD,0,"['5d', '9d']","['9s', '4s']","['7s', '2h']",,,2,2
439,Pre-Flop,1,-1885,1885,FOLD,0,"['As', '5h']","['6s', '3d']","['3h', '7s']",,,1,1
440,Pre-Flop,0,-1884,1884,RAISE,98,"['9s', '8d']","['5s', '9h']","['2s', '8h']",,,1,1
440,Pre-Flop,1,-1884,1884,FOLD,0,"['9s', '8d']","['5s', '9h']","['2s', '8h']",,,2,2
441,Pre-Flop,1,-1882,1882,FOLD,0,"['8d', '6d']","['7s', '8s']","['Ad', '8h']",,,1,1
442,Pre-Flop,0,-1881,1881,RAISE,98,"['3s', '4d']","['6d', 'Ad']","['7h', '9d']",,,1,1
442,Pre-Flop,1,-1881,1881,FOLD,0,"['3s', '4d']","['6d', 'Ad']","['7h', '9d']",,,2,2
443,Pre-Flop,1,-1879,1879,FOLD,0,"['8s', '2s']","['As', '5h']","['6s', 'Ah']",,,1,1
444,Pre-Flop,0,-1878,1878,RAISE,98,"['2h', '2d']","['8d', '9h']","['6s', 'As']",,,1,1
